"","A","B","C"
"seq420",4.87910232347889e-12,0.999923272575616,7.67274195049379e-05
"seq421",4.17370737557263e-15,0.999988131461742,1.18685382533971e-05
"seq422",5.654406255119e-22,0.913979764445563,0.0860202355544371
"seq423",5.6259607495408e-15,0.999999352347084,6.47652910249687e-07
"seq424",1,1.49507280646274e-16,5.84533034382564e-23
"seq425",3.15162529724622e-17,0.999999904195421,9.58045792684832e-08
"seq426",1.54432578517152e-18,0.978856454462465,0.0211435455375346
"seq427",1.14406436978305e-15,0.836723831754562,0.163276168245436
"seq428",5.84232505480853e-15,0.99999986943019,1.30569803719527e-07
"seq429",0.999999999999996,3.85619551585636e-15,1.05133127160347e-19
"seq430",3.11023237907287e-08,0.999999967466961,1.43071535933419e-09
"seq431",4.52963937389671e-12,0.999815955318129,0.000184044677341752
"seq432",1.08469990851336e-12,0.992501831169774,0.00749816882914107
"seq433",6.56362517452137e-19,0.999482473461256,0.000517526538744173
"seq434",7.23649036581319e-18,0.00739872545739233,0.992601274542608
"seq435",4.96802688687744e-22,0.999621067236026,0.000378932763973925
"seq436",5.82616331907551e-15,0.437459240075455,0.562540759924539
"seq437",1.68697889875737e-10,0.959998689179454,0.040001310651848
"seq438",7.70001808472739e-15,0.900838464858517,0.0991615351414756
"seq439",1.74135176523128e-15,0.00277207060524026,0.997227929394758
"seq440",9.31744917238207e-18,0.999762188910668,0.000237811089332116
"seq441",8.15588099232513e-26,0.00225383874194009,0.99774616125806
"seq442",5.68669777377914e-27,0.815889806120014,0.184110193879985
"seq443",5.7430449066622e-15,0.999999812805479,1.87194515301121e-07
"seq444",9.09434848259443e-27,0.999996414674596,3.58532540376775e-06
"seq445",1.21454598149777e-15,0.999986707627917,1.32923720819575e-05
"seq446",4.59295431557853e-19,0.237207349335473,0.762792650664527
"seq447",7.67207557824044e-21,0.999999999981031,1.89694778711095e-11
"seq448",0.999999999999996,3.78781239761893e-15,1.23387821379467e-19
"seq449",9.91076216056807e-21,0.96945175336782,0.0305482466321801
"seq450",2.07482563481577e-11,0.997285530671809,0.00271446930744292
"seq451",1.19256056405854e-17,0.999781344595819,0.000218655404180611
"seq452",6.13140553564777e-15,0.999904857687,9.51423129940607e-05
"seq453",1.81557352791005e-19,0.907556197905407,0.0924438020945928
"seq454",1.46449611462116e-18,0.814232749836295,0.185767250163705
"seq455",1.02802401423336e-16,0.999999651856105,3.48143894820776e-07
"seq456",1.91374461488243e-16,0.38195865454959,0.61804134545041
"seq457",5.86317576248006e-18,0.73221617752151,0.26778382247849
"seq458",1.88355507799589e-16,0.955665561057892,0.044334438942108
"seq459",4.98423894903439e-13,0.99652500326211,0.00347499673739175
"seq460",2.28655401342903e-11,0.991842098989026,0.00815790098810874
"seq461",1.05308212067979e-16,0.947541617683722,0.052458382316278
"seq462",2.89132832341287e-15,0.67745182205731,0.322548177942687
"seq463",8.03119171153269e-22,0.339547859173445,0.660452140826555
"seq464",5.6338590818509e-24,0.962530785964038,0.0374692140359617
"seq465",1.54537932994463e-26,0.033087254273172,0.966912745726828
"seq466",1.04244817943753e-17,0.999999556843163,4.4315683660871e-07
"seq467",4.18178406657628e-26,5.35781331091757e-06,0.999994642186689
"seq468",0.00623129611065017,0.993768703887061,2.28848487218615e-12
"seq469",1.8836062518717e-09,0.999999997478141,6.38252687605262e-10
"seq470",1.88191166894296e-23,0.571330947959359,0.428669052040641
"seq471",6.2936258299582e-14,0.999973402464407,2.65975355304926e-05
"seq472",1.17163806332338e-17,0.98181347233696,0.0181865276630403
"seq473",2.10315430085456e-21,0.00108063095953408,0.998919369040466
"seq474",7.08360501488447e-19,0.962533387438594,0.0374666125614061
"seq475",4.2859645291435e-20,0.00309925640504679,0.996900743594953
"seq476",4.00037772661882e-15,0.371841792064396,0.6281582079356
"seq477",9.0399006523424e-15,0.999991616430364,8.38356962675018e-06
"seq478",2.4145662080936e-16,0.603067500282622,0.396932499717377
"seq479",4.18534545429215e-14,0.78953250616873,0.210467493831228
"seq480",1.3696528570215e-12,0.9867852424098,0.0132147575888306
"seq481",0.999996459463519,3.54053648111514e-06,1.36797245264557e-21
"seq482",1.00534964053374e-22,0.0381715388236018,0.961828461176398
"seq483",7.90530795352028e-17,0.999974135501089,2.58644989113452e-05
"seq484",3.11159813867091e-23,0.640760729083236,0.359239270916764
"seq485",6.60928786009092e-18,0.609082076501538,0.390917923498462
"seq486",2.75905829475555e-24,0.838084120477897,0.161915879522103
"seq487",7.82036510715582e-18,0.997390065505878,0.00260993449412155
"seq488",2.08843112492934e-18,0.106636109593333,0.893363890406667
"seq489",1.39259971828428e-18,0.907616879458714,0.0923831205412864
"seq490",2.66306841391941e-22,0.00188002724473979,0.99811997275526
"seq491",4.29120263804845e-16,0.0165564198188869,0.983443580181113
"seq492",2.60708722677364e-20,0.999999346689521,6.53310479601466e-07
"seq493",6.07777503021781e-07,0.999999392222492,5.31512642759096e-15
"seq494",9.45627221820728e-06,0.999988121722014,2.42200576744693e-06
"seq495",0.999999999999999,5.77679123134617e-16,3.32181719509366e-17
"seq496",3.92300821777016e-20,0.0349693249430038,0.965030675056996
"seq497",1.13575508698879e-21,0.478760952177146,0.521239047822854
"seq498",7.16346944539068e-23,0.958533508985526,0.0414664910144738
"seq499",3.0328492028445e-14,0.987428372652931,0.0125716273470388
"seq500",3.05999961789196e-13,0.999797774354934,0.000202225644760456
"seq501",2.04670587961858e-10,0.99999961993411,3.79861219231e-07
"seq502",5.1623098108612e-20,0.565331026643561,0.434668973356439
"seq503",5.76572230575094e-17,0.00351275209172881,0.996487247908271
"seq504",2.50661841216724e-16,0.999432347641013,0.0005676523589864
"seq505",2.61896892657798e-14,0.999184019162375,0.000815980837598505
"seq506",4.70282360374047e-17,0.999208359081391,0.000791640918608543
"seq507",3.19890356168772e-18,0.99997593108798,2.40689120196354e-05
"seq508",7.10296527832745e-25,0.00649743064610599,0.993502569353894
"seq509",3.60953356006814e-14,0.99787134907926,0.00212865092070402
"seq510",9.54711660057012e-10,0.999999999045287,1.64932054880168e-15
"seq511",2.24039069039161e-12,0.928385439322498,0.0716145606752612
"seq512",7.83435253789536e-24,0.000872229621205055,0.999127770378795
"seq513",1.62873167101455e-11,0.997320463618174,0.0026795363655386
"seq514",5.81950603956534e-26,0.00635369986358829,0.993646300136412
"seq515",4.95036088742262e-30,0.999999975358746,2.46412535982104e-08
"seq516",1.46145185321477e-16,0.999999648457019,3.51542980615871e-07
"seq517",2.23225991245355e-20,0.000408050362578986,0.999591949637421
"seq518",1.31424037696609e-21,0.964452459745135,0.035547540254865
"seq519",1.08662605552749e-16,0.999711234289116,0.000288765710883922
"seq520",7.97321020190632e-17,0.626814388665811,0.373185611334189
"seq521",3.10225726305871e-18,0.188425141199037,0.811574858800963
"seq522",0.999999978655726,2.13442109532993e-08,6.34024555460437e-14
"seq523",4.66120350679459e-16,0.998873933122212,0.00112606687778749
"seq524",6.7228997064018e-14,0.998788011820465,0.00121198817946757
"seq525",4.81375640299774e-17,0.999559010747901,0.000440989252098963
"seq526",7.85626807698182e-18,0.99999999999615,3.85009914167991e-12
"seq527",5.32150684888541e-19,0.999999999876691,1.23309138941382e-10
"seq528",2.40690382495382e-18,0.703823537891608,0.296176462108392
"seq529",8.34858900991799e-16,0.994240519737599,0.00575948026240015
"seq530",5.4114203150864e-06,0.85386650754404,0.146128081035645
"seq531",6.38467351868898e-18,0.622614346917684,0.377385653082316
"seq532",1.33559550697139e-08,0.999984615598344,1.53710457010809e-05
"seq533",5.69834451767956e-21,0.0772241504382046,0.922775849561795
"seq534",2.58337391857976e-16,0.999971559570673,2.84404293270018e-05
"seq535",5.30275965071413e-20,0.15726460481415,0.84273539518585
"seq536",1.95803184236778e-12,0.999982896426677,1.7103571364591e-05
"seq537",0.999999999829424,1.70575577054134e-10,2.14482966217266e-22
"seq538",1.79458111621667e-21,0.0138693158726126,0.986130684127387
"seq539",7.87200610032788e-11,0.0455075400361161,0.954492459885164
"seq540",3.07149566065781e-16,0.999999995181869,4.81813118584965e-09
"seq541",7.8083910637754e-14,0.999999998801627,1.19829454974488e-09
"seq542",3.13891657886672e-11,0.999999999968611,2.24382425443525e-20
"seq543",7.52879274696359e-18,0.999980259357395,1.97406426049314e-05
"seq544",1.24472629042576e-12,0.99998861974615,1.13802526048732e-05
"seq545",8.42493514596774e-28,0.0219765209136792,0.978023479086321
"seq546",6.06682788533873e-20,0.0161364451309362,0.983863554869064
"seq547",3.89148569257337e-10,0.999902205095801,9.7794515050141e-05
"seq548",6.20632581744668e-12,0.999999999723546,2.70247647480848e-10
"seq549",0.999999999998601,1.39905113039939e-12,4.01057702576902e-26
"seq550",1.57146879915021e-20,0.981607656765451,0.018392343234549
"seq551",7.17887714388382e-14,0.999999123056182,8.7694374658559e-07
"seq552",5.22953099670531e-17,0.766342696304546,0.233657303695454
"seq553",7.14838244880212e-22,2.32101445057278e-13,0.999999999999768
"seq554",1.72978231159854e-18,0.353005716145176,0.646994283854824
"seq555",2.67950052486712e-23,0.012398411671879,0.987601588328121
"seq556",4.2826591305999e-22,0.999865743329026,0.000134256670973835
"seq557",1.6709085950511e-20,0.00338209283405853,0.996617907165941
"seq558",1.14966980550455e-14,0.999394221621131,0.000605778378857487
"seq559",2.97873810127353e-22,0.99998650910568,1.34908943196046e-05
"seq560",1.40943081246909e-15,0.990346962912684,0.00965303708731465
"seq561",3.4222955885101e-18,0.99999999988781,1.1218953708179e-10
"seq562",1.62905571150488e-13,0.998482568907363,0.00151743109247377
"seq563",4.97467195527211e-12,0.999999983687117,1.63079080687324e-08
"seq564",4.68781644311659e-23,0.674680514807105,0.325319485192895
"seq565",4.9945421450522e-16,0.999497017990101,0.000502982009898802
"seq566",6.04375528367396e-13,0.999999927330037,7.26693591287342e-08
"seq567",3.56624159742618e-13,0.0563356958796525,0.943664304119991
"seq568",4.18668718574351e-18,0.23940846829777,0.76059153170223
"seq569",1.9617999199202e-13,0.999952397389683,4.76026101205116e-05
"seq570",1,8.61592289254175e-18,4.17197413562042e-21
"seq571",2.68223381608823e-22,3.15339405266857e-06,0.999996846605947
"seq572",1.9673899390851e-16,0.999191478647081,0.000808521352919122
"seq573",4.62027065202265e-10,0.999993080119166,6.91941880697581e-06
"seq574",3.14645468435238e-13,0.99999857546158,1.42453810560456e-06
"seq575",1.79128873368845e-24,0.0288782029285219,0.971121797071478
"seq576",0.00115941578428765,0.998840583726814,4.8889811678744e-10
"seq577",1.93613914194995e-19,0.9999777221274,2.22778726003073e-05
"seq578",1.83886990361006e-24,0.00819028157428654,0.991809718425713
"seq579",7.34313851738759e-14,0.999999278931029,7.21068897525063e-07
"seq580",4.62554772999515e-11,0.999998758718689,1.24123505586644e-06
"seq581",3.78662730302487e-12,0.999999999996213,9.65128233214925e-18
"seq582",3.90314460335845e-11,0.986571714947172,0.0134282850137963
"seq583",1.65910072872972e-17,0.99995167932847,4.83206715296463e-05
"seq584",1.04679679380059e-10,0.999870613175078,0.000129386720242298
"seq585",1.20541817469227e-14,0.999998563181879,1.4368181092687e-06
"seq586",3.51529895852007e-11,0.0288984810601896,0.971101518904657
"seq587",1.43844118871833e-07,0.99999985308843,3.06745151944469e-09
"seq588",5.06385544127037e-19,0.999999762331099,2.37668901544394e-07
"seq589",1.40308023078549e-12,0.999952024418521,4.79755800758832e-05
"seq590",2.47273536874132e-14,0.999981436825089,1.85631748859118e-05
"seq591",0.00327228119963269,0.996678138165062,4.95806353052376e-05
"seq592",1.31106804630269e-15,0.999999995662545,4.33745353261774e-09
"seq593",7.56090374266372e-15,0.999998852346614,1.14765337826706e-06
"seq594",7.38638321402249e-18,0.000177871001354182,0.999822128998646
"seq595",3.2688156573958e-26,0.0137948628219094,0.986205137178091
"seq596",2.03686062824859e-14,0.996218453992692,0.00378154600728715
"seq597",1.14644282689574e-19,0.997653417455328,0.00234658254467226
"seq598",3.24824715217826e-10,0.858559003159773,0.141440996515403
"seq599",2.38919839108582e-23,0.224162241806139,0.775837758193861
"seq600",3.9319727624966e-18,0.978943712288625,0.0210562877113752
"seq601",2.80047997627314e-27,0.998796341926715,0.0012036580732851
"seq602",1.6706407469731e-13,0.0114849293828517,0.988515070616981
"seq603",5.98214503407972e-15,0.999999944275675,5.57243193709022e-08
"seq604",7.86520117022168e-21,0.999998626739708,1.37326029197e-06
"seq605",6.97812937361186e-25,0.000393766347145944,0.999606233652854
"seq606",9.80112426926501e-14,0.99998797150444,1.20284954617464e-05
"seq607",1.42591441730112e-13,0.999717721434048,0.000282278565809243
"seq608",2.43507848451184e-19,0.999999502389913,4.97610087406692e-07
"seq609",9.39107590159337e-28,0.884451892490426,0.115548107509574
"seq610",1.49548254140534e-11,0.999858939935708,0.000141060049336901
"seq611",3.33811243810284e-28,0.000975859543951221,0.999024140456049
"seq612",1.03334928423725e-09,0.999999856236493,1.42730157460872e-07
"seq613",7.46855218254638e-20,0.999991026014958,8.97398504175805e-06
"seq614",8.32634043424674e-09,0.163271487071263,0.836728504602396
"seq615",6.37320909020105e-20,0.808657174598404,0.191342825401596
"seq616",1.96661573564743e-15,0.998041275201339,0.00195872479865912
"seq617",9.22704659246518e-25,0.999979857520359,2.01424796411809e-05
"seq618",1.03476620316451e-12,0.999951217281226,4.87827177395313e-05
"seq619",9.58064875820626e-13,0.995845374983313,0.00415462501572924
"seq620",1.51531140371336e-21,0.292140035012895,0.707859964987105
"seq621",6.89566152902922e-20,0.999999999999997,3.07045977928995e-15
"seq622",7.33233992165211e-14,0.996302482433165,0.00369751756676123
"seq623",0.999973307807494,2.66921902631662e-05,2.24233200281981e-12
"seq624",1.64007301224022e-21,0.492389526501689,0.507610473498312
"seq625",0.22392867245639,0.776071327379331,1.64278941381931e-10
"seq626",0.999999994716856,5.28312865422027e-09,1.4935125908797e-14
"seq627",5.41166696830039e-18,0.999998124181358,1.87581864186786e-06
"seq628",6.6016796203636e-23,6.69789439294463e-08,0.999999933021056
"seq629",0.999999999999998,1.84469329602006e-15,7.72337676508656e-20
"seq630",2.31042071295975e-22,0.0404422205414634,0.959557779458537
"seq631",1.68613717604825e-09,0.999981616313008,1.83820008547563e-05
"seq632",5.83480946618097e-19,0.98526075277211,0.0147392472278903
"seq633",1.35434479315689e-08,0.999999984903835,1.55271671936461e-09
"seq634",3.65452325728976e-17,0.999994977780435,5.02221956501282e-06
"seq635",9.65655490003535e-11,0.999941989017915,5.80108855199154e-05
"seq636",4.01603411424345e-17,0.999999417188855,5.82811145463005e-07
"seq637",4.63244084902e-20,0.497715615921887,0.502284384078113
"seq638",0.0145329359789254,0.985467064019352,1.72289210748163e-12
"seq639",1.84592832877281e-18,0.999744121451018,0.000255878548982018
"seq640",1.63869089633825e-22,0.00588623140447008,0.99411376859553
"seq641",9.53977046472557e-18,0.999998667263863,1.33273613669795e-06
"seq642",0.999999999999748,2.52427930348821e-13,8.73348386200927e-22
"seq643",2.35019450800865e-25,0.0149088602457046,0.985091139754296
"seq644",9.75704308682969e-20,0.139023266397613,0.860976733602387
"seq645",5.59006400577141e-16,0.994798545480165,0.0052014545198348
"seq646",8.47318753146167e-25,0.0425362413855969,0.957463758614403
"seq647",4.94649675258672e-11,0.00015880928046026,0.999841190670075
"seq648",1.46378530090725e-15,0.596279324221578,0.403720675778421
"seq649",1.80233937330873e-16,0.899066516925384,0.100933483074616
"seq650",1,1.49713755451536e-16,3.62381147533041e-18
"seq651",1.48771086673282e-25,0.00760717756910022,0.9923928224309
"seq652",4.1133625603383e-14,0.00309902867915044,0.996900971320808
"seq653",3.6363973870255e-13,0.999999999999636,1.93998859110344e-21
"seq654",4.69775570864499e-09,0.951755400155129,0.0482445951471153
"seq655",1.58421733156611e-20,0.548141411454748,0.451858588545252
"seq656",3.4913879164232e-25,0.996803132322861,0.00319686767713852
"seq657",1.38655993956906e-21,0.999920121153692,7.98788463078478e-05
"seq658",6.60835190898433e-24,0.75585133187468,0.24414866812532
"seq659",8.63119809320254e-22,0.00771729050258727,0.992282709497413
"seq660",1.73108016688049e-17,0.770874894373656,0.229125105626344
"seq661",1.2004646093254e-17,0.999999999604601,3.95399087032566e-10
"seq662",0.998984036448251,0.0010159635517494,3.43473638593335e-20
"seq663",9.18445711508099e-18,0.999997563191049,2.43680895140409e-06
"seq664",1.85316086069819e-25,0.418672055936787,0.581327944063213
"seq665",1.11796098195132e-12,0.987906741294398,0.0120932587044837
"seq666",2.9771894211187e-19,0.307213945507446,0.692786054492554
"seq667",0.99999976555104,2.34448879133903e-07,8.10851288141354e-14
"seq668",3.62903630059725e-20,0.381108276229246,0.618891723770754
"seq669",1.68234395615855e-12,0.999805270390787,0.000194729607530917
"seq670",3.70198134213063e-16,0.999999552749726,4.47250273616573e-07
"seq671",1.49395918131182e-12,0.719856566123473,0.280143433875033
